AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
sg6051
FROM Phillipe Guigere Sept 97
     7          Number of airfoil tables in this file
     0.2        Reynolds number in millions.  For efficiency, make very large if only one table.
     0.0        Control setting
    13          Stall angle (deg)
    -3.5        zero lift angle
     6.308      Cn slope
     1.12       Cn at stall
    -0.9        Cn at negative stall
     0.01       Alpha for Cd min1
     0.013      Cd min
-180.0   0.29100  0.98080
-170.0   0.05800  1.00730
-160.0   0.40700  1.08220
-150.0   0.75600  1.19260
-140.0   0.89800  1.31850
-130.0   0.80700  1.43600
-120.0   0.66500  1.52000
-110.0   0.47200  1.54770
-100.0   0.24200  1.50170
 -90.0   0.00000  1.37280
 -80.0  -0.24200  1.50170
 -70.0  -0.47200  1.54770
 -60.0  -0.66500  1.52000
 -50.0  -0.80700  1.23950
 -40.0  -0.89800  0.95910
 -30.0  -0.85600  0.67860
 -20.0  -0.70800  0.39810
 -10.0  -0.55900  0.11770
  -5.0  -0.15270  0.01887
  -4.0  -0.04460  0.01617
  -3.0   0.05710  0.01335
  -2.0   0.15680  0.01238
  -1.0   0.29890  0.01218
   0.3   0.42230  0.01238
   1.0   0.50110  0.01270
   2.0   0.60900  0.01294
   3.0   0.71820  0.01299
   4.0   0.82680  0.01292
   5.0   0.93350  0.01280
   6.0   1.03500  0.01285
   7.0   1.11960  0.01411
   8.0   1.15250  0.01857
   9.0   1.15540  0.02445
  10.0   1.12000  0.02757
  11.0   1.08460  0.03069
  12.0   1.09460  0.04129
  13.0   1.12630  0.05108
  14.0   1.17370  0.06098
  15.0   1.12760  0.07306
  16.0   1.12760  0.10000
  20.0   1.12760  0.17500
  25.0   1.12760  0.27500
  27.5   1.12760  0.36300
  40.0   1.30000  0.90000
  45.0   1.28500  1.07500
  50.0   1.23000  1.27500
  55.0   1.15000  1.37500
  60.0   1.05000  1.52000
  65.0   0.93000  1.63000
  70.0   0.77500  1.75000
  80.0   0.47500  1.80000
  85.6   0.10700  1.80000
