AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
sg6050
FROM Phillipe Guigere Sept 97
      7             Number of airfoil tables in this file
      0.15          Reynolds number in millions.  For efficiency, make very large if only one table.
      0.0           Control setting
     12             Stall angle (deg)
     -3.5           zero lift angle
      6.308         Cn slope
      1.3           Cn at stall
     -0.9           Cn at negative stall
      0.01          Alpha for Cd min1
      0.016         Cd min
-180.0  0.2910   0.98080
-170.0  0.0580   1.00730
-160.0  0.4070   1.08220
-150.0  0.7560   1.19260
-140.0  0.8980   1.31850
-130.0  0.8070   1.43600
-120.0  0.6650   1.52000
-110.0  0.4720   1.54770
-100.0  0.2420   1.50170
 -90.0  0.0000   1.37280
 -80.0 -0.2420   1.50170
 -70.0 -0.4720   1.54770
 -60.0 -0.6650   1.52000
 -50.0 -0.8070   1.23950
 -40.0 -0.8980   0.95910
 -30.0 -0.8560   0.67860
 -20.0 -0.7080   0.39810
 -10.0 -0.5590   0.11770
  -5.0 -0.1688   0.01748
  -4.0 -0.0573   0.01780
  -3.0  0.0518   0.01759
  -2.0  0.1608   0.01734
  -1.0  0.2694   0.01708
   0.0  0.3760   0.01658
   1.0  0.5018   0.01625
   2.0  0.6203   0.01641
   3.0  0.7212   0.01662
   4.0  0.8295   0.01674
   5.0  0.9350   0.01712
   6.0  1.0402   0.01751
   7.0  1.1375   0.01823
   8.0  1.2273   0.01923
   9.0  1.3002   0.02071
  10.0  1.3365   0.02301
  11.0  1.3433   0.02724
  12.0  1.3325   0.03413
  13.0  1.3052   0.04401
  14.0  1.2736   0.05667
  15.0  1.2458   0.07106
  16.0  1.2458   0.10000
  20.0  1.2458   0.17500
  25.0  1.2458   0.27500
  27.5  1.2458   0.36300
  40.0  1.3000   0.90000
  45.0  1.2850   1.07500
  50.0  1.2300   1.27500
  55.0  1.1500   1.37500
  60.0  1.0500   1.52000
  65.0  0.9300   1.63000
  70.0  0.7750   1.75000
  80.0  0.4750   1.80000
  85.6  0.1070   1.80000
  95.6 -0.1350   1.80000
 105.6 -0.3730   1.70000
 115.6 -0.5850   1.60000
 125.6 -0.7510   1.50000
 135.6 -0.8640   1.37310
 145.6 -0.9020   1.24780
 155.6 -0.4090   1.12780
 165.6  0.0840   1.03510
 175.6  0.5780   0.98610
 180.0  0.2910   0.98080
EOT 1
      0.2       Reynolds number in millions.  For efficiency, make very large if only one table.
      0.0       Control setting
     12         Stall angle (deg)
     -3.5       zero lift angle
      6.308     Cn slope
      1.35      Cn at stall
     -0.9       Cn at negative stall
      0.01      Alpha for Cd min1
      0.013     Cd min
-180.0  0.2910   0.98080
-170.0  0.0580   1.00730
-160.0  0.4070   1.08220
-150.0  0.7560   1.19260
-140.0  0.8980   1.31850
-130.0  0.8070   1.43600
-120.0  0.6650   1.52000
-110.0  0.4720   1.54770
-100.0  0.2420   1.50170
 -90.0  0.0000   1.37280
 -80.0 -0.2420   1.50170
 -70.0 -0.4720   1.54770
 -60.0 -0.6650   1.52000
 -50.0 -0.8070   1.23950
 -40.0 -0.8980   0.95910
 -30.0 -0.8560   0.67860
 -20.0 -0.7080   0.39810
 -10.0 -0.5590   0.11770
  -5.0 -0.1773   0.01459
  -4.0 -0.0653   0.01493
  -3.0  0.0466   0.01476
  -2.0  0.1580   0.01457
  -1.0  0.2715   0.01423
   0.0  0.3846   0.01374
   1.0  0.4776   0.01309
   2.0  0.6279   0.01313
   3.0  0.7266   0.01336
   4.0  0.8333   0.01363
   5.0  0.9400   0.01409
   6.0  1.0441   0.01464
   7.0  1.1415   0.01551
   8.0  1.2292   0.01671
   9.0  1.2984   0.01840
  10.0  1.3317   0.02099
  11.0  1.3472   0.02550
  12.0  1.3412   0.03261
  13.0  1.3213   0.04234
  14.0  1.3004   0.05423
  15.0  1.2733   0.06870
  16.0  1.2733   0.10000
  20.0  1.2733   0.17500
  25.0  1.2733   0.27500
  27.5  1.2733   0.36300
  40.0  1.3000   0.90000
  45.0  1.2850   1.07500
  50.0  1.2300   1.27500
  55.0  1.1500   1.37500
  60.0  1.0500   1.52000
  65.0  0.9300   1.63000
  70.0  0.7750   1.75000
  80.0  0.4750   1.80000
  85.6  0.1070   1.80000
  95.6 -0.1350   1.80000
 105.6 -0.3730   1.70000
 115.6 -0.5850   1.60000
 125.6 -0.7510   1.50000
 135.6 -0.8640   1.37310
 145.6 -0.9020   1.24780
 155.6 -0.4090   1.12780
 165.6  0.0840   1.03510
 175.6  0.5780   0.98610
 180.0  0.2910   0.98080
EOT 2
      0.35      Reynolds number in millions.  For efficiency, make very large if only one table.
      0.0       Control setting
     12         Stall angle (deg)
     -3.5       zero lift angle
      6.308     Cn slope
      1.35      Cn at stall
     -0.9       Cn at negative stall
      0.01      Alpha for Cd min1
      0.009     Cd min
-180.0  0.2910   0.98080
-170.0  0.0580   1.00730
-160.0  0.4070   1.08220
-150.0  0.7560   1.19260
-140.0  0.8980   1.31850
-130.0  0.8070   1.43600
-120.0  0.6650   1.52000
-110.0  0.4720   1.54770
-100.0  0.2420   1.50170
 -90.0  0.0000   1.37280
 -80.0 -0.2420   1.50170
 -70.0 -0.4720   1.54770
 -60.0 -0.6650   1.52000
 -50.0 -0.8070   1.23950
 -40.0 -0.8980   0.95910
 -30.0 -0.8560   0.67860
 -20.0 -0.7080   0.39810
 -10.0 -0.5590   0.11770
  -5.0 -0.1937   0.01216
  -4.0 -0.0801   0.01126
  -3.0  0.0370   0.01122
  -2.0  0.1540   0.01105
  -1.0  0.2706   0.01082
   0.0  0.3874   0.01055
   1.0  0.5017   0.00996
   2.0  0.5965   0.00952
